Filename,Channel,Flags,Connectivity,Maximum Island Area,Maximum Void Area,Island Area Change,Void Area Change,Initial Maximum Island Area,Initial 2nd Maximum Island Area,Maximum Kurtosis,Maximum Median Skewness,Maximum Mode Skewness,Kurtosis Change,Median Skewness Change,Mode Skewness Change,Mean Speed,Speed Change,Mean Flow Direction,Flow Directional Spread,stab_conc_uM,stab_name,mt_conc_uM,actin_conc_uM,channel,trial,time_PT,spatial_x,spatial_y
5uM_TX_3.19uM-MT_2.62uM-A_C=2_trial-3_PT-5_tile_0_1.tif,0,0,0.882047564036014,1.1935912221098806,-1.3452037505250392,-0.21373212706829506,-0.7566818451260067,1.2536781656927458,-0.8643561028266742,-0.5015537742527335,-1.0109599989879159,0.35978278958035737,0.1810529304554988,0.020546886983033377,-0.025561179478866495,-0.5835644573921759,0.32619280534603695,0.26803620359701186,0.7849486012313596,5.0,TX,3.19,2.62,2,3,5,0,1
5uM_TX_3.19uM-MT_2.62uM-A_C=2_trial-3_PT-5_tile_1_0.tif,0,0,0.882047564036014,1.2769457140485356,-1.5308100459984313,-0.1527388489465115,2.4326578032596853,1.32191833169667,-0.9079399129186667,-0.7386599489632114,-1.2787960042771516,0.3588985304765162,0.05800839935114405,0.07937564211557455,0.021089865856050334,-0.6062228038052073,0.2696068784743719,-0.04448587121347275,0.8448353260617812,5.0,TX,3.19,2.62,2,3,5,1,0
5uM_TX_3.19uM-MT_2.62uM-A_C=2_trial-3_PT-5_tile_1_1.tif,0,0,0.882047564036014,1.3633969672976052,-1.5223733962041863,-0.14620947520631128,-0.7131229413391958,1.3909002386354195,-0.9667780565428568,-0.6626708784852247,-1.3062332615112688,0.3712531768800299,0.07167744160365383,0.017488137439429466,0.01256547893634319,-0.5479723736436717,0.2505405151322487,0.27603431986983323,0.7223808633691547,5.0,TX,3.19,2.62,2,3,5,1,1
5uM_TX_3.19uM-MT_2.62uM-A_C=2_trial-3_PT-6_tile_0_0.tif,0,0,0.882047564036014,1.1132044597603725,-1.274984865314476,-0.12356739838008843,0.9076813363863329,1.1473619650344582,-0.8926855793864693,-0.3201601440679677,-0.9381947145554169,0.3486995755565793,0.08094230782795118,-0.06285436048355102,-0.013189743453516,-0.6041479137023246,0.3675372397510104,-0.19859505760571727,0.842548389644309,5.0,TX,3.19,2.62,2,3,6,0,0
5uM_TX_3.19uM-MT_2.62uM-A_C=2_trial-3_PT-6_tile_0_1.tif,0,0,0.882047564036014,1.1934621903886133,-1.3583130063591737,-0.22442952988961673,-0.31572500839851486,1.2445300274965676,-0.9624196755336575,-0.4241558211820185,-0.9554952266061965,0.3822079628181498,0.21446976433156237,-0.018734315185855048,-0.02954764194993072,-0.5703052546643045,0.34734967797375893,0.3478116272278556,0.7999049392920962,5.0,TX,3.19,2.62,2,3,6,0,1
5uM_TX_3.19uM-MT_2.62uM-A_C=2_trial-3_PT-6_tile_1_0.tif,0,0,0.882047564036014,1.2640425419218089,-1.5683206889297672,-0.14955763111488452,-1.9532364341012998,1.3004078445867375,-0.8251306737438808,-0.7347438167721461,-1.2445099479337227,0.35989132590245065,0.06478708015728164,0.09903642076238048,0.10040417345268195,-0.5985503900817414,0.3504004897108056,-0.024840314308785347,0.8921374403237392,5.0,TX,3.19,2.62,2,3,6,1,0
2.5mM-GMP_trial-3_C=1_PT-6_tile_1_1.tif,0,0,-1.304821550531177,-0.9724642828037477,0.9721492560357624,-0.9308726659771193,-0.3070359360961112,-0.8382785174927709,0.1380715292891557,0.9257824558441635,-0.4119835744760214,0.2658649496195916,0.1250357187649116,0.10338807815937982,0.026669128971132144,-0.7508440465116166,0.27862714495975727,0.23693200844420934,0.6010870289837363,2500.0,GMP,3.19,2.62,1,3,6,1,1
0.5mM-GMP_trial-1_C=1_PT-1_tile_0_0.tif,0,0,-1.304821550531177,-1.1725924824892804,0.8561128727118374,-0.2750768360616963,-0.24056467130785295,-1.0872562246157842,0.2840772930973309,-0.767503037148074,2.4825271773381195,-1.6506659673119528,-0.0032782565231817867,1.588519215383289,0.2479289561208602,1.1854173847775866,-0.2272537120853474,-1.302091645086844,-0.09499379222962327,500.0,GMP,3.19,2.62,1,1,1,0,0
0.5mM-GMP_trial-1_C=1_PT-1_tile_0_1.tif,0,0,-1.1681422308707277,-1.2129794112459353,0.9959016700718679,1.4346366790975327,-0.38642290263581053,-1.2427745739508145,0.5434009631446869,-0.7469988763086408,2.4651149708499873,-1.8492367049277518,0.012034976377511377,0.9477020415060675,0.1817101489309415,3.072161665660913,-1.2371835760615146,-2.1323242702158853,-1.8258560074320072,500.0,GMP,3.19,2.62,1,1,1,0,1
0.5mM-GMP_trial-1_C=1_PT-1_tile_1_0.tif,0,0,-1.304821550531177,-1.296075839742056,0.9543673941617382,-0.8846464472938503,-0.30655499568368655,-1.1302771988356495,0.01821605153617603,-0.7879320819155466,2.9364935712359506,-1.3278238483184572,-0.0066182691919022575,1.8886903741709957,0.3743807352357159,3.209318741658754,-1.5173513320522023,-1.7572200218697354,-2.0021750703741694,500.0,GMP,3.19,2.62,1,1,1,1,0
0.5mM-GMP_trial-1_C=1_PT-1_tile_1_1.tif,0,0,-1.304821550531177,-1.1789150368313766,1.041070195124134,-1.287422930782838,-0.23690088919278557,-1.049674683917971,0.15114667231675347,-0.7744448917436998,2.972835188009441,-1.519613770800916,0.006190433614419805,2.047952097538631,0.1844879300473419,2.4337257017574014,-0.3819636295800357,-1.875937394154671,-2.0494182346507896,500.0,GMP,3.19,2.62,1,1,1,1,1
0.5mM-GMP_trial-1_C=1_PT-2_tile_0_0.tif,0,0,-1.304821550531177,-1.1185281912782952,0.7866727551745893,-0.7017634679597573,-0.25837193761779903,-0.9611602656954895,0.4213662948871076,-0.7899341210137861,2.6473922316190617,-1.5156449914811119,0.013317148341472313,0.6108823282131716,0.23499965885662716,-0.17966916774501202,-0.21152412235881765,-0.5723798474771082,-0.8239792032038404,500.0,GMP,3.19,2.62,1,1,2,0,0
0.5mM-GMP_trial-1_C=1_PT-2_tile_0_1.tif,0,0,-1.304821550531177,-1.2196890607518334,0.7241117520849564,0.3167263700819664,-0.1494513770828121,-1.1404143249449281,0.8811754913576295,-0.7633864030058564,2.7490436242922525,-1.6861274004492834,-0.0031547976104796894,1.1398425976098017,0.2713491148244926,-0.08140712384508741,-0.23243237455853843,-1.2278564014188886,-0.912149202334989,500.0,GMP,3.19,2.62,1,1,2,0,1
0.5mM-GMP_trial-1_C=1_PT-2_tile_1_0.tif,0,0,-0.8947835915498288,-1.1002056868583432,0.7996522163965049,3.8314368112173116,-0.331671450572474,-1.2432690679073646,0.8637419673208325,-0.8109603017657465,3.0157781839304425,-1.2826507170788715,0.029537785850685255,0.0611316983580955,0.08286232076717359,-0.01753338882834306,-0.520428386606029,-0.9693678924662826,-0.9249767393327561,500.0,GMP,3.19,2.62,1,1,2,1,0
0.5mM-GMP_trial-1_C=1_PT-2_tile_1_1.tif,0,0,-1.304821550531177,-1.2000762391192086,0.9465797174285888,-0.2405442569381731,-0.053704717307832196,-1.0353343591780158,0.7264529655310558,-0.7914042350707801,3.0530381686801586,-1.4571075815229302,0.028382020254999335,0.18254642178070762,0.1163556839838524,-0.14850097137816018,-0.4054916608357972,-0.7653091655227018,-1.3079443702246025,500.0,GMP,3.19,2.62,1,1,2,1,1
0.5mM-GMP_trial-1_C=1_PT-3_tile_0_0.tif,0,0,-1.304821550531177,-1.0204640831151714,0.6664829442596514,0.11983454212360306,-0.12635223082324715,-0.9745116025223443,0.813620585715041,-0.8035432311939872,2.71042795239605,-1.4445403785631692,0.029095347281103214,0.04450932376689764,0.1281003881111275,-0.06537407814109586,0.013016285803877915,-1.3084341635711596,-1.8475456854960448,500.0,GMP,3.19,2.62,1,1,3,0,0
0.5mM-GMP_trial-1_C=1_PT-3_tile_0_1.tif,0,0,-1.304821550531177,-1.2550437523790647,0.7209966813916967,-0.07722018580194419,-0.23399802694611133,-1.106294241942966,1.6656840730134963,-0.785353950399457,2.803929482931041,-1.5921994138994795,0.023610995011276587,-0.02365488540263944,0.1621615676456541,-0.2683597467322134,0.06580806570635121,-1.5714531725163503,-1.1180697783424587,500.0,GMP,3.19,2.62,1,1,3,0,1
0.5mM-GMP_trial-1_C=1_PT-3_tile_1_0.tif,0,0,-0.7581042718893793,-0.8417551491600053,0.7250203143704904,2.8444400916397723,-0.21597185063081514,-1.0902231883550852,2.062296744850629,-0.8165317964135937,2.996787249470782,-1.2825090929076175,0.039031507383994316,-0.187293752317975,0.027232581523558654,0.07318042701349499,-0.04277177584743534,-1.0215670593777213,-1.39305803468787,500.0,GMP,3.19,2.62,1,1,3,1,0
0.5mM-GMP_trial-1_C=1_PT-3_tile_1_1.tif,0,0,-1.304821550531177,-1.1965923826449922,0.9212697680458535,-0.3762252353040101,0.34021059424423766,-1.0410210396783428,1.5196783092053212,-0.7977185918377756,3.110001022354039,-1.4230173150439158,0.03169669221205968,0.061761036998299004,0.07887393810188462,-0.20894026467100257,0.2812547327180788,-0.7673984333653029,-0.1409087648845494,500.0,GMP,3.19,2.62,1,1,3,1,1
0.5mM-GMP_trial-1_C=1_PT-4_tile_0_0.tif,0,0,-1.304821550531177,-0.8978839479112669,0.5736797965229552,-0.1926639557116395,-0.2611146126395095,-0.8222074639048903,1.2189500195705723,-0.8095802534230779,2.6988561814120304,-1.4248857260110595,0.03745546233861268,-0.45778459507532715,0.053049069146172606,-0.3729792706107062,0.16877489194876552,-1.931576001484021,-0.22455435264105356,500.0,GMP,3.19,2.62,1,1,4,0,0
0.5mM-GMP_trial-1_C=1_PT-4_tile_0_1.tif,0,0,-1.304821550531177,-1.0488510617939704,0.7359230617968995,0.5490541757199683,-0.2611026311986901,-1.10357452518194,2.040504839804633,-0.793895196387376,2.8214883150468273,-1.5429805132498107,0.03519761046044709,-0.2539810524056576,0.09835039411934972,-0.4654377679605312,0.31709693832674984,-0.07962880227100379,0.8820541664618855,500.0,GMP,3.19,2.62,1,1,4,0,1
0.5mM-GMP_trial-1_C=1_PT-4_tile_1_0.tif,0,0,-1.304821550531177,-0.9409805428145344,0.659474035199817,-0.1467114605876013,-0.31900891763239975,-0.872151353516458,2.2823949858151913,-0.8176219313459805,3.0138108296710646,-1.2757049472110344,0.039922256689754625,-0.15140820065020158,0.0353190738061184,-0.020386686119977227,-0.06828203913267637,-2.3650198829550293,-0.34918612900444623,500.0,GMP,3.19,2.62,1,1,4,1,0
0.5mM-GMP_trial-1_C=1_PT-4_tile_1_1.tif,0,0,-1.304821550531177,-1.179560195437713,0.8803844651968196,1.0844744450036292,-0.25650762812695155,-1.1367056202708017,1.3344471163143525,-0.8024253780921223,3.110843479782304,-1.413040827618087,0.038017907812342155,-0.22339114963082843,0.03372016412347914,-0.10663646756955303,0.1667866400886596,-1.2253557404621587,1.1622702972775172,500.0,GMP,3.19,2.62,1,1,4,1,1
0.5mM-GMP_trial-1_C=1_PT-5_tile_0_0.tif,0,0,-1.304821550531177,-0.7682070680376625,0.5647239682798335,-0.8249396678148125,-0.24125924307018387,-0.6357832422854741,0.5107131055756924,-0.8114594664450009,2.6602954017199743,-1.4247011225611939,0.04155756270799044,-0.47909148714933497,0.021603044042445986,-0.7200092586992399,0.3985015151239275,-1.8235280214137877,-1.0205133264775061,500.0,GMP,3.19,2.62,1,1,5,0,0
0.5mM-GMP_trial-1_C=1_PT-5_tile_0_1.tif,0,0,-1.304821550531177,-1.2507857055772449,0.7290439473492842,-0.360747416233597,-0.10196909343431833,-1.0879979655506096,2.1058805549426216,-0.7968312868416484,2.8177346744548517,-1.5258420419319296,0.039334457443183715,-0.2907831203487922,0.04993827330497814,-0.8185971311075438,0.3231524247088822,-1.34326520144565,0.14171886447510657,500.0,GMP,3.19,2.62,1,1,5,0,1
0.5mM-GMP_trial-1_C=1_PT-5_tile_1_0.tif,0,0,-1.1681422308707277,-0.6353043951323765,0.647013752426778,0.645354529114107,-0.45877228489199096,-0.8914366178219149,2.3543082724669793,-0.8182492167902318,2.9994196928494907,-1.2751462993010745,0.041687581681452535,-0.24662853394648396,0.026262976251830855,-0.7106745227111463,0.1973289552203448,-2.002850014487991,-0.8363920109040778,500.0,GMP,3.19,2.62,1,1,5,1,0
0.5mM-GMP_trial-1_C=1_PT-5_tile_1_1.tif,0,0,-1.0314629112102782,-0.9051097243022339,0.8474166336931541,0.36542443110867034,-0.2114832308996319,-1.0311311605473394,1.17318701897398,-0.8036354880623838,3.0901575888733075,-1.4139463541348816,0.04027828805069105,-0.21896137222740714,0.03104794485620133,-0.763883768323939,0.21223178596264336,-1.517743484438171,0.27705813851769273,500.0,GMP,3.19,2.62,1,1,5,1,1
0.5mM-GMP_trial-1_C=1_PT-6_tile_0_0.tif,0,0,-0.8947835915498288,-0.6200786520228388,0.5482400525280008,-0.3413133191756403,-0.23809524188155742,-0.6244098812848201,0.44533739043770354,-0.8106167129517245,2.609441604859714,-1.427139889824999,0.04328101263502873,-0.5009945891693299,0.0014858540004746422,-0.872850970617647,0.2681852107958253,-1.2983161078954912,0.2621865915317563,500.0,GMP,3.19,2.62,1,1,6,0,0
0.5mM-GMP_trial-1_C=1_PT-6_tile_0_1.tif,0,0,-1.304821550531177,-1.1625280082304337,0.7225542167383265,-0.21174030056879953,-0.060994509061245074,-1.0746466287237548,1.9228285525562527,-0.7978227420476318,2.790825331074195,-1.5221606497339932,0.042208174367711015,-0.41469886312723875,0.02928702423838836,-0.903443423902443,0.2859007312610066,-0.42960225980073413,0.4911699361178994,500.0,GMP,3.19,2.62,1,1,6,0,1
0.5mM-GMP_trial-1_C=1_PT-6_tile_1_0.tif,0,0,-1.304821550531177,-0.9511740487946485,0.5208533893497589,0.25134870212112514,-0.39540762315123573,-0.8795687628647106,3.156250378159643,-0.8180684033241659,3.0050738878629524,-1.2752829582580258,0.04197298943769186,-0.37645876807296336,0.017811232675726468,-0.8583716301105739,0.24964293419266856,-1.4823739146565944,-0.1939379105987372,500.0,GMP,3.19,2.62,1,1,6,1,0
0.5mM-GMP_trial-1_C=1_PT-6_tile_1_1.tif,0,0,-1.0314629112102782,-0.8942710597157834,0.84650807140762,1.169936104220619,-0.20583222368961682,-1.1102501935953675,1.539291023746718,-0.8040020603989626,3.064316024566805,-1.4100407552446315,0.04143425724688228,-0.24981195483617566,0.027646604847770317,-0.8529160167541752,0.271288375135533,-1.1315745593588626,0.8110392187144514,500.0,GMP,3.19,2.62,1,1,6,1,1
0.5mM-GMP_trial-2_C=1_PT-1_tile_0_0.tif,0,0,-1.304821550531177,-1.3573659073440083,0.9630636331804215,-0.7493453269360766,-0.1818933951815472,-1.1918416964261462,0.45623334296070167,-0.7399788393433119,1.858299903549612,-1.9634983221637137,0.07250465161531448,-0.475506142815216,-0.12608020714180126,0.20829928762249802,-0.1854659406363429,0.6768568487336446,0.6669230590124715,500.0,GMP,3.19,2.62,1,2,1,0,0
0.5mM-GMP_trial-2_C=1_PT-1_tile_0_1.tif,0,0,-1.304821550531177,-1.331688594811822,1.0522325317749814,0.7727504412543389,-0.1662503417325521,-1.2632960731476466,0.713377822503458,-0.752894266163793,2.0860715958198206,-1.8664313140086413,0.04422217209872626,-0.07599717059225596,0.09594457047144048,0.21200254864581866,-0.43214998978604763,0.09282505890996229,0.2447382034059346,500.0,GMP,3.19,2.62,1,2,1,0,1
0.5mM-GMP_trial-2_C=1_PT-1_tile_1_0.tif,0,0,-1.304821550531177,-1.3698819843069332,1.095324343031741,0.12228781800766914,-0.1721933896017629,-1.2623070852345464,-0.13214809328119845,-0.7735792124013466,2.250683812132136,-1.544644633701292,0.026109062913715796,0.8636244347670736,0.09566953528195588,-0.10601599313763209,-0.14064088712635922,1.116438771620661,-0.20103573109357248,500.0,GMP,3.19,2.62,1,2,1,1,0
0.5mM-GMP_trial-2_C=1_PT-1_tile_1_1.tif,0,0,-1.304821550531177,-1.2009794611680795,0.8918063910721052,1.9548481283800005,-0.2539075281725777,-1.213104936557804,0.4584125334653013,-0.6977905912717058,1.756845877689703,-0.5147604118438401,-0.008685875023404037,1.623352706454794,0.7368993501810384,0.028586834273381826,-0.12828378298462895,1.4544329419470035,-0.03754884846994009,500.0,GMP,3.19,2.62,1,2,1,1,1
0.5mM-GMP_trial-2_C=1_PT-2_tile_0_0.tif,0,0,-1.304821550531177,-1.3280757066163384,0.9489160204485336,1.2032965712405768,-0.18873940172523243,-1.2553841698428438,0.1685801963535505,-0.7388583787948956,1.9189074036974958,-2.05785822899126,0.031443661345683105,0.5070301956491068,-0.022076943915285925,-0.2262524998905475,0.2654086756348966,1.89417987867895,-0.3842434026476755,500.0,GMP,3.19,2.62,1,2,2,0,0
0.5mM-GMP_trial-2_C=1_PT-2_tile_0_1.tif,0,0,-1.304821550531177,-1.2688501465546624,1.0283503231266569,1.9635770644572517,-0.2357812512659539,-1.258845627538695,0.27318134057433274,-0.7547965628052329,2.1957277900408267,-1.760852533542284,0.01939588265178387,0.26036664997756526,0.17629322649910775,-0.2655147330238877,0.19534712166665147,1.5171481290918118,0.7585420360528805,500.0,GMP,3.19,2.62,1,2,2,0,1
0.5mM-GMP_trial-2_C=1_PT-2_tile_1_0.tif,0,0,-1.304821550531177,-1.3800754902870476,1.0487280772450642,0.178923723538675,-0.20314784475199918,-1.2729387053003751,-0.16701514135479253,-0.7799366218492717,2.3008346926027534,-1.5308149305167313,0.033884309352532796,0.11922253122937951,0.060287092744053944,-0.40227192754804736,0.3645527770786133,1.7710671002315106,-0.4241333637875024,500.0,GMP,3.19,2.62,1,2,2,1,0
0.5mM-GMP_trial-2_C=1_PT-2_tile_1_1.tif,0,0,-1.304821550531177,-1.1946569068259834,0.884018714338956,-0.46246488458249607,-0.15306364472645972,-1.0392903108304172,0.5608344871814839,-0.7231803063170312,1.9834896283449155,0.40197055251937436,0.0010084578108704102,0.8296248018318648,4.840423691652992,-0.34767841573280284,0.258624581258737,1.686629698703966,-0.08292014882858718,500.0,GMP,3.19,2.62,1,2,2,1,1
0.5mM-GMP_trial-2_C=1_PT-3_tile_0_0.tif,0,0,-1.304821550531177,-1.28833393646602,0.8997238624174737,-0.025441130664756346,-0.17825372667893197,-1.1732981730555148,0.38867843731811313,-0.7440050778580894,2.0052879504741252,-2.057267272724374,0.029158828786253272,0.17623098092492087,0.06287116891599186,-0.5941243920884515,0.15582107031727616,0.4315141875186568,0.9478837362182551,500.0,GMP,3.19,2.62,1,2,3,0,0
0.5mM-GMP_trial-2_C=1_PT-3_tile_0_1.tif,0,0,-1.304821550531177,-1.11168951005113,0.9513821180806976,0.1725800870062856,-0.19812635532484593,-1.0664874784406768,0.37560329429051537,-0.7662532769240327,2.257398054397367,-1.6908594654567166,0.029003234326716545,-0.0002881080655829466,0.13122993212153347,-0.5359912937781606,0.18181393047337863,0.4778979103305922,1.5659329463609393,500.0,GMP,3.19,2.62,1,2,3,0,1
0.5mM-GMP_trial-2_C=1_PT-3_tile_1_0.tif,0,0,-1.304821550531177,-1.418397911503426,1.010308872028194,-0.6662753450536674,-0.20875264140911512,-1.2477195135163162,0.12063800525235864,-0.7840360384490369,2.3721968705376035,-1.4966867017916259,0.03273262258684939,0.1659272610649904,0.07189750115408636,-0.6631391458538664,0.1607178396343225,0.6284235481841147,0.73728471171692,500.0,GMP,3.19,2.62,1,2,3,1,0
0.5mM-GMP_trial-2_C=1_PT-3_tile_1_1.tif,0,0,-1.304821550531177,-1.1972375412513288,0.8963492024997757,0.41633465259533264,-0.175508357301086,-1.123107036465672,-0.03844290158341435,-0.7416001216596834,2.0817241090146474,0.40210668581154,0.02418711975960351,0.3645977916994485,0.02223794835118657,-0.6655432232879495,0.29280029395809776,0.76900850925569,0.6675097324966854,500.0,GMP,3.19,2.62,1,2,3,1,1
0.5mM-GMP_trial-2_C=1_PT-4_tile_0_0.tif,0,0,-1.304821550531177,-1.2805920331899838,0.8670156201382465,-0.5212994717330897,-0.161990269975223,-1.1297827048790994,0.4235454853917072,-0.7499710012918196,2.043572122394486,-0.4088527412829895,0.03673429666874176,-0.04672447837478138,-0.4937867661517012,-0.7381164455794041,0.31242753256188593,0.5176870066278765,0.8011107895058643,500.0,GMP,3.19,2.62,1,2,4,0,0
0.5mM-GMP_trial-2_C=1_PT-4_tile_0_1.tif,0,0,-1.1681422308707277,-1.0435607612220124,0.9210101788214152,0.000771249858446906,-0.21209372538585577,-1.0118458962418826,0.5063547245664932,-0.7718821116045883,2.2679828937118907,-1.6582785682899994,0.036297810659278076,-0.15605868720683755,0.07940432749471144,-0.7048170307431725,0.26021001394662424,0.516093631126176,1.4150389515297397,500.0,GMP,3.19,2.62,1,2,4,0,1
0.5mM-GMP_trial-2_C=1_PT-4_tile_1_0.tif,0,0,-1.304821550531177,-1.437623637972249,0.9715002829746667,-0.33235564973873327,-0.1937739230373318,-1.2657685429303975,0.19690967291334568,-0.7880722667017331,2.4218035275555936,-1.4700269478005463,0.03448425657058378,0.05433718598092247,0.05971940359759977,-0.7823110646357875,0.27356650959129597,0.376011127782646,0.8549357600221063,500.0,GMP,3.19,2.62,1,2,4,1,0
0.5mM-GMP_trial-2_C=1_PT-4_tile_1_1.tif,0,0,-1.304821550531177,-1.1878182255988181,0.8870039904199964,0.46329728051471986,-0.15393171466907338,-1.1282992230094488,0.04218714708677196,-0.7492567820302735,2.112919083223319,0.40273281343619016,0.0359670184627506,-0.00885466287780889,0.020418101772436116,-0.7625450050928116,0.22198332097949253,0.7407309188801526,0.847156784559708,500.0,GMP,3.19,2.62,1,2,4,1,1
0.5mM-GMP_trial-2_C=1_PT-5_tile_0_0.tif,0,0,-1.304821550531177,-1.2713017492587406,0.8701306908315063,-0.8251861904699098,-0.16333480537601874,-1.1023382902905645,0.5695512491998824,-0.7524952573066036,2.08515970721924,-2.008945556439257,0.03866925756737982,-0.0898546966949379,0.05543174100640468,-0.7807897902348901,0.313073581183195,0.05651606305456072,0.9949710464240518,500.0,GMP,3.19,2.62,1,2,5,0,0
0.5mM-GMP_trial-2_C=1_PT-5_tile_0_1.tif,0,0,-1.0314629112102782,-1.025496320244595,0.8937533102553925,-1.3914673480557143,-0.2442968315881108,-0.8422344691451724,0.15114667231675347,-0.7738846760213804,2.2731603606839044,-1.640124462706132,0.03690270762132133,-0.17216871474139897,0.05887829526433272,-0.7494185212558646,0.28095583033837673,0.36835628341478927,1.4521576577081752,500.0,GMP,3.19,2.62,1,2,5,0,1
0.5mM-GMP_trial-2_C=1_PT-5_tile_1_0.tif,0,0,-1.304821550531177,-1.4195591969948316,0.9458009497552738,-0.6524630060170741,-0.15797628582425943,-1.247225019559766,0.25792700704213534,-0.7913873259739217,2.4749454880505266,-1.4487653041863475,0.03703068048618875,-0.026565361736752557,0.05504204021161031,-0.7970637180025396,0.32304258955475185,0.28327621131236025,1.019178292629019,500.0,GMP,3.19,2.62,1,2,5,1,0
0.5mM-GMP_trial-2_C=1_PT-5_tile_1_1.tif,0,0,-1.304821550531177,-1.1869150035499472,0.8949214617653649,0.17671790472571502,-0.1599448089048488,-1.125826753226698,-0.0275469490604162,-0.7514434185997051,2.140134982396777,0.40082242429487513,0.03793094304825073,-0.03357943826931633,0.021967720393376217,-0.7799928868258749,0.35370924905550505,0.16255269494171812,0.9823565570958965,500.0,GMP,3.19,2.62,1,2,5,1,1
0.5mM-GMP_trial-2_C=1_PT-6_tile_0_0.tif,0,0,-1.304821550531177,-1.2417534850885361,0.8571512296095907,-0.8858186564795645,-0.14485562401531904,-1.1166786150305197,1.598129167370908,-0.7541966163827526,2.1206424442396545,-0.3944252518475902,0.03566385285039498,0.03081303396341428,-0.4913951513880189,-0.7762760089532801,0.25615471590908473,0.5559254662503589,0.45348696552501916,500.0,GMP,3.19,2.62,1,2,6,0,0
0.5mM-GMP_trial-2_C=1_PT-6_tile_0_1.tif,0,0,-0.2113869932475815,-0.9633030305937718,0.8758416537691491,-0.6206335558913789,-0.14604064211105225,-0.8672064139509562,1.3279095448005538,-0.7761401402358659,2.287173377140454,-1.63574772973305,0.04128785346567229,-0.2479660778153586,0.0256869679677927,-0.7974954402087735,0.304248464869726,0.8584838173594012,0.515998579771046,500.0,GMP,3.19,2.62,1,2,6,0,1
0.5mM-GMP_trial-2_C=1_PT-6_tile_1_0.tif,0,0,-1.304821550531177,-1.4360752573170419,0.9330810777577967,-0.0873703114024304,-0.17059569930875665,-1.2749166811265757,0.2753605310789324,-0.7940215280156504,2.5213766872195036,-1.435041066053422,0.03799939353239009,-0.008183659100174368,0.04040186124543201,-0.8020433543925637,0.1912812455201175,0.6086892280960372,0.42910529196617725,500.0,GMP,3.19,2.62,1,2,6,1,0
0.5mM-GMP_trial-2_C=1_PT-6_tile_1_1.tif,0,0,-1.304821550531177,-1.1057540508728356,0.8946618725409267,0.7949474128277156,-0.17105334295327154,-1.1255795062484228,-0.012292615528218791,-0.7530987199336747,2.161867995377473,0.4001269496786967,0.03935003642502439,-0.12978441392368817,0.021858958001931095,-0.7973260239090555,0.18542158792839666,0.5271284871051981,0.2323803080208058,500.0,GMP,3.19,2.62,1,2,6,1,1
1.0mM-GMP_trial-1_C=1_PT-1_tile_0_0.tif,0,0,-1.304821550531177,-1.2080762058377792,1.0511941748772282,0.4800289272673132,-0.2593011643156401,-1.103327278203665,0.00732009901317788,-0.4121723716909758,0.8378069906162099,-3.3953696545834795,0.08549490750772203,-0.20175816684151415,-0.2917529213472878,0.003398499959979902,0.13142955626420638,-2.2859903468602503,-1.0869871872722516,1000.0,GMP,3.19,2.62,1,1,1,0,0
1.0mM-GMP_trial-1_C=1_PT-1_tile_0_1.tif,0,0,-1.304821550531177,-1.1594312469200192,1.0521027371627623,1.6029873274844426,-0.29216017867980004,-1.239065869276688,0.6174934403010743,0.18354320781153477,-0.07652205366894764,0.26331660040497146,0.03766204329966498,-0.33242557153542485,0.03214075829355506,0.31400357510365945,0.04825638852254003,-2.143120716142934,-1.2385248674912928,1000.0,GMP,3.19,2.62,1,1,1,0,1
1.0mM-GMP_trial-1_C=1_PT-1_tile_1_0.tif,0,0,-1.304821550531177,-1.301366140314014,0.9587804109771895,-0.32358684538915294,-0.20154288868833634,-1.1819518172951429,0.31894434117092496,-0.20382606249539026,0.356512717699057,0.2954944633657562,-0.12295755243662596,0.07064342772065427,0.04354712925900508,-0.21481693370170377,0.1618691215681773,-2.2378100476874705,-1.215719560954745,1000.0,GMP,3.19,2.62,1,1,1,1,0
1.0mM-GMP_trial-1_C=1_PT-1_tile_1_1.tif,0,0,-1.304821550531177,-1.0906573394845653,1.0931178346240153,1.6506272857428235,-0.12848717428045017,-1.187885744773745,0.6000599162642772,-0.33503655813458827,0.4087924504295976,-3.4548787816749718,-0.03982157871268244,-0.005999538668406436,0.29059782806564116,-0.2025520560025727,0.21178865527214444,-2.172889429305916,-0.9881476445620582,1000.0,GMP,3.19,2.62,1,1,1,1,1
1.0mM-GMP_trial-1_C=1_PT-2_tile_0_0.tif,0,0,-1.304821550531177,-1.0373672386011836,0.970072542240256,0.25389865048923954,-0.11210552744518051,-1.0323673954387147,-0.02318856805121694,-0.38582986090762267,0.8241313135227729,-3.606605598521421,0.08939947208701392,-0.6787570456790164,-0.35466282851093206,-0.5239920127241198,0.006352190987589396,-2.095038401473761,-0.9903123001366578,1000.0,GMP,3.19,2.62,1,1,2,0,0
1.0mM-GMP_trial-1_C=1_PT-2_tile_0_1.tif,0,0,-1.304821550531177,-1.0747864377686913,0.9146502428226766,-1.0967727626070813,-0.27073179869804825,-0.9933023728712509,0.43008305690550613,0.1734814666235388,-0.1297508980772229,0.28206839249190374,0.043182012478495506,-0.7000209750544523,0.03462490125068568,-0.38315673070562234,0.04989288588242233,-2.030148553913165,-0.6175775387886343,1000.0,GMP,3.19,2.62,1,1,2,0,1
