Filename,Channel,Flags,Connectivity,Maximum Island Area,Maximum Void Area,Island Area Change,Void Area Change,Initial Maximum Island Area,Initial 2nd Maximum Island Area,Maximum Kurtosis,Maximum Median Skewness,Maximum Mode Skewness,Kurtosis Change,Median Skewness Change,Mode Skewness Change,Mean Speed,Speed Change,Mean Flow Direction,Flow Directional Spread
12_52+kn+noxlinktest_009.nd2 - C=0.tif,0,0,1.0,0.619293212890625,0.355255126953125,0.9133543707757609,1.3283321056380348,0.6210123697916666,0.012044270833333334,26.22828551317096,0.41734291172900156,0.5513995323178881,7.3415518761263066,0.143102142299794,0.09284787631897484,0.17840588,-0.018336564,1.479956,0.19606638
10_16_M-M+kn+my_006.nd2 - C=0.tif,0,0,1.0,0.522613525390625,0.4377899169921875,1.0795625934730746,1.0061193853406831,0.40753173828125,0.0703277587890625,7.62289911463976,0.6419880616696599,0.8390252412594646,-5.379010521933648,-0.022846577147824787,0.008400602480553299,0.8174222,0.47358382,-1.290881,0.04719099
5_33_A-A+kn+my_002.nd2 - C=0.tif,0,0,1.0,0.6972212357954546,0.09613591974431818,0.9800572567469196,1.3867866372667565,0.6962381998697916,0.001129150390625,1.381842145180071,0.38175099971746557,0.5652411714135346,0.4149280351514696,0.02835849686767994,0.02064188896128233,0.04453983,0.009129256,0.6162803,1.4953765
5_25_A-A+kn+my_001.nd2 - C=0.tif,0,0,1.0,0.7420765269886364,0.04695822975852273,1.0182510432815632,0.6148898612232634,0.7193603515625,0.0015665690104166667,40.12578594341161,0.296443510157821,0.5058613840122261,-26.141225739305966,-0.006882766261614159,0.01813479781780486,0.04417367,-0.026188336,0.5636209,1.5721546
6_50+kn+my_008.nd2 - C=0.tif,0,0,1.0,0.6130759499289773,0.32392467151988635,1.003711173120605,1.3989129966192808,0.5930989583333334,0.002716064453125,1.3573395576837564,0.23241087454342388,0.5464229839194664,-1.1332982158410607,0.041512128508180396,0.0819496059084247,0.13777632,-0.08259806,1.5934882,0.25346363
5_40+kn+my_004.nd2 - C=0.tif,0,0,1.0,0.7009776722301136,0.30885453657670453,0.988640396497529,1.3310751483311596,0.5912109375,0.0018310546875,83.41165078749975,0.3375177171897595,0.5805423300037414,38.78868973494522,-0.05287024747965058,-0.07753108353560706,1.6858513,0.69885707,-1.5226294,0.017932788
6_02+kn+my_006.nd2 - C=0.tif,0,0,1.0,0.6537420099431818,0.3446322354403409,1.0221486567155182,1.1128774457774284,0.56143798828125,0.00869140625,7.494766430360248,0.2933789200019193,0.4907450072410011,-6.8000327229747635,-0.6180973608689013,-0.5284616319011446,0.6101006,-0.29429066,-1.4243356,0.042465504
6_08+kn+my_006.nd2 - C=0.tif,0,0,1.0,0.6507401899857954,0.31895308061079547,0.9578310610647264,0.979481704261892,0.6406351725260416,0.0018310546875,0.10594876691705021,-0.139668068757334,-0.0409440079646374,0.2464062361358548,0.17779977587194673,-3.4979580227664,0.19904919,-0.13853052,1.5343852,0.14596984
6_14+kn+my_006.nd2 - C=0.tif,0,0,1.0,0.5824635823567709,0.5155080159505209,0.865915597008034,0.9897187950906307,0.57208251953125,0.0009867350260416667,0.27273837830757935,0.15041634231377193,-1.6280275042675,-0.9821078879429577,-0.4184399255393744,2.0586362417085526,0.26284048,-0.13592221,1.3750668,0.056609944
4_31_A-A+kn_004.nd2 - C=0.tif,0,0,0.9915254237288136,0.437286376953125,0.5601908365885416,0.9756887265632059,1.1281564602873138,0.3930460611979167,0.05963134765625,-0.2412176210678991,1.084815132120904,-2.0368255982300894,0.22057447533194086,0.2954810166269677,0.0424304776990132,0.2854161,-0.10179682,1.6804157,0.06795238
11_59+kn+noxlinktest_006.nd2 - C=0.tif,0,0,0.9821428571428571,0.603973388671875,0.434173583984375,0.9143773209059834,2.2908705038069956,0.5909220377604166,0.00341796875,45.45767740433306,0.7277374797681606,0.7260311518775054,22.215155481252427,0.17637722886652157,0.10390273178146853,2.8500693,1.3306375,1.4601655,0.020073684
12_31+kn+noxlinktest_008.nd2 - C=0.tif,0,0,0.6440677966101694,0.6292978922526041,0.4631754557291667,0.7849908679254037,3.3818148023373333,0.6243693033854166,0.014088948567708334,19.738276062837674,0.5409443530515443,0.5786689972227771,14.863876270062606,0.2946460893397354,0.19666427819938265,0.30978817,-0.03549695,1.6765295,0.086296484
11_47+kn+noxlinktest_004.nd2 - C=1.tif,0,0,1.0,0.6360107421875,0.2345458984375,1.0983859077505551,0.5908831908831909,0.5588582356770834,0.004231770833333333,163.37719927098314,0.5677005388018284,0.5104100255171238,69.19539030245411,-0.08758659275377573,-0.03663037989281831,0.07203631,-0.12421335,0.62882394,1.209242
12_52+kn+noxlinktest_009.nd2 - C=1.tif,0,0,0.3305084745762712,0.4309183756510417,0.65838623046875,1.3812583405864778,0.9232763110516705,0.2711893717447917,0.056986490885416664,1.776076262009892,1.1347720906987648,-1.815389955149734,-2.6017789619670246,-0.3385537035702071,0.9250621241173156,0.1740928,-0.025538832,1.4737613,0.1415424
9_07_M-M+kn_004.nd2 - C=1.tif,0,0,0.4368932038834951,0.4342928799715909,0.6590243252840909,1.3378781967035014,0.8688253494078738,0.23363240559895834,0.052195231119791664,2.5483441279363124,1.3775620817868959,-2.0808941396551366,2.388027498119475,-0.46596390711296376,-1.753936599062019,0.052444257,-0.016623322,0.3271427,2.528674
8_51_M-M+kn_001.nd2 - C=1.tif,0,0,0.8823529411764706,0.6654996004971591,0.4467385031960227,1.0582006987028134,1.4745978095307173,0.4227294921875,0.01593017578125,180.53502770035112,0.7744549485369919,0.6055158857107076,144.38372349095837,-0.2718520697375111,-0.16445907166077578,0.5665834,1.099088,0.097738646,1.1259456
9_53_M-M+kn+my_002.nd2 - C=1.tif,0,0,1.0,0.5682705965909091,0.36217151988636365,0.9650110768563418,0.8672900907260489,0.5407511393229166,0.01385498046875,41.57788361897209,0.6767437236496749,0.6644630762855642,10.734881682651,0.10073382048668045,-0.001129295156349075,0.05331069,0.070081614,0.91849935,0.6870528
5_39_A-A+kn+my_003.nd2 - C=0.tif,0,0,1.0,0.6229802911931818,0.3237249200994318,0.8876960620885895,1.2923070268191867,0.62353515625,0.0035807291666666665,17.05356868117217,0.4040974173579303,0.5759463361200348,14.394251337908905,0.0007545442886252585,-0.02960928547836833,0.17481954,0.19950892,1.0860666,1.8934579
5_54_A-A+kn+my_005.nd2 - C=0.tif,0,0,1.0,0.46391157670454547,0.3953635475852273,0.9274398712162879,1.0900950631805582,0.4500630696614583,0.019795735677083332,3.2394878324790923,0.5992655798691985,-3.04111797393179,-2.7240257874838156,0.012285804217485485,2.562280636050475,0.44480377,0.22537383,-1.6937271,0.043610133
5_33_A-A+kn+my_002.nd2 - C=1.tif,0,0,1.0,0.4615534002130682,0.4026822176846591,0.9528248530915947,0.939654494997746,0.447540283203125,0.007069905598958333,21.698730019853507,0.7878375478487817,0.6633729949431141,-6.15579571198883,0.028935638905415062,-0.01893065468084354,0.031696595,0.012699978,0.9007378,1.1816232
5_13+kn+my_002.nd2 - C=0.tif,0,0,1.0,0.7490456321022727,0.033708052201704544,1.0056511475090657,0.9976424018395088,0.73760986328125,0.0004781087239583333,0.7597951359341945,0.2681288031970656,0.5256523198247263,0.14144975113787728,-0.006294502206439845,0.03896133300584401,0.05318485,0.0016527474,0.03136872,1.8211074
5_13+kn+my_002.nd2 - C=1.tif,0,0,1.0,0.6913618607954546,0.09696266867897728,1.0214208971259737,1.0435076745630378,0.659423828125,0.00067138671875,316.0776994290751,0.4162666283885829,0.529931019237304,98.36291257651911,-0.04081676837299403,-0.02885643064952348,0.041156176,-0.0014310107,0.074113876,1.834179
5_26+kn+my_003.nd2 - C=0.tif,0,0,1.0,0.7493840997869318,0.018649014559659092,1.00237030440555,1.0153599143698155,0.7428385416666666,0.0004170735677083333,0.46675017387276135,0.2714387603631036,0.5026630019359322,-0.01977821131686147,0.0029828227369114724,0.025827845439371555,0.12599391,0.03584154,0.6315317,0.6543657
5_26+kn+my_003.nd2 - C=1.tif,0,0,1.0,0.6786221590909091,0.17433860085227273,1.0530676945656012,0.7549718988635264,0.622161865234375,0.0031331380208333335,116.16746416029439,0.5176116232844786,0.5424263840363684,24.804583960829703,-0.07619101489039987,-0.05577511958010811,0.11997901,0.02316907,0.66644394,0.45821908
5_07+kn+my_002.nd2 - C=0.tif,0,0,1.0,0.7421320134943182,0.03337513316761364,1.0070149124224705,0.8628277662931129,0.7298828125,0.00050048828125,6.278664943513287,0.2733117928356082,0.5322348001648185,-1.1870278429241279,-0.007030618239633579,-0.02547187318886207,0.040981673,0.016401023,0.14858025,1.7790315
5_07+kn+my_002.nd2 - C=1.tif,0,0,1.0,0.6584639115767046,0.10825972123579546,1.1498734813280735,0.6204811357959773,0.54647216796875,0.00333251953125,212.8374120660569,0.6164760717280566,0.5895731977073938,142.40678153165356,-0.1763132205068491,-0.12319142063300803,0.031518094,0.017962202,0.22854371,1.7451826
6_44+kn+my_008.nd2 - C=0.tif,0,0,0.9207920792079208,0.5903597745028409,0.3870461203835227,1.0320449811536876,0.7006342816760821,0.53179931640625,0.00494384765625,2.0442964514018254,0.22578748839629506,0.5565155922135779,-0.8102260978671523,-0.019722410320622857,-0.015942757445278788,0.17398852,0.02374494,1.6045237,0.15597267
6_44+kn+my_008.nd2 - C=1.tif,0,0,0.9603960396039604,0.4488525390625,0.4733054421164773,1.0209143819409874,0.8885910280024267,0.393310546875,0.0122314453125,3.0257543583214916,0.4830879954778194,-2.1713223256752787,2.959518712106874,0.007304371288870681,-2.872725852827576,0.17286089,0.020826235,1.6204449,0.099552184
6_08+kn+my_006.nd2 - C=1.tif,0,0,1.0,0.5498157848011364,0.5178777521306818,0.7851523534923252,2.075282910374273,0.558868408203125,0.003936767578125,1.242801983475501,0.7018239005413978,-2.2756243827365825,-1.1820545957396296,0.5915817061607119,1.6081362258824057,0.1982724,-0.13813373,1.5384173,0.10783141
12_48+kn+noxlinktest_009.nd2 - C=0.tif,0,0,1.0,0.6363469904119318,0.29130415482954547,1.0375020598005957,0.8141240343204724,0.584930419921875,0.002777099609375,22.24535420868707,0.36014365382535424,0.5450551048268412,16.550183709710044,-0.09095944341641676,-0.05640836769606933,0.20158646,-0.010788262,1.4601914,0.21942118
12_48+kn+noxlinktest_009.nd2 - C=1.tif,0,0,0.43564356435643564,0.4455178000710227,0.6339555220170454,0.835561635495491,0.9457619847458878,0.3751932779947917,0.005574544270833333,1.7582267383770485,1.055298709283588,-2.8883829527134424,0.2737647220176911,-0.010248954887050354,0.032939162114766773,0.1984984,-0.016587406,1.4575485,0.13055219
9_14_M-M+kn_005.nd2 - C=0.tif,0,0,1.0,0.5449274236505682,0.31950794566761365,1.0022733790404947,1.1907139258888493,0.5290934244791666,0.01055908203125,1.240608806488143,0.41435142776388856,0.8334915523895566,-0.020988723899273865,0.1061533360321742,0.30982714095093683,0.029550249,-0.012364728,-0.51969683,2.1413121
9_14_M-M+kn_005.nd2 - C=1.tif,0,0,1.0,0.45173228870738635,0.4317626953125,1.0650162618020353,1.0567515416311228,0.3809407552083333,0.024037679036458332,-0.34287649290253647,0.8830739858858003,-2.0081555765421815,-0.3496493825770388,-0.09849479894017332,0.19222823746695195,0.029828487,-0.012312895,-0.5842709,2.1824026
8_57_M-M+kn_002.nd2 - C=1.tif,0,0,0.8811881188118812,0.6167436079545454,0.4688942649147727,1.750070626483731,0.871188915634966,0.23658447265625,0.07991943359375,3.7975573553349458,0.8555374358902201,-0.8371187975795621,-3.7959745383303143,-2.0617015784746373,3.1353621536700516,0.7754358,-0.6526521,-1.6708579,0.062074706
6_08_A-A+kn+my_007.nd2 - C=0.tif,0,0,0.12871287128712872,0.5391401811079546,0.5886064009232954,1.0155084562164656,1.5181819661958886,0.4295654296875,0.009602864583333334,1.4900496322472119,0.6744793686593367,-1.0048064042697822,-2.7859077702872352,-1.2515300860278267,2.0218582604168773,0.18620466,-0.11740501,-2.1157753,0.16013601
5_25_A-A+kn+my_001.nd2 - C=1.tif,0,0,1.0,0.6042203036221591,0.3305996981534091,1.1138530190014448,0.7619428326426688,0.512054443359375,0.007863362630208334,37.3388179020041,0.7071396109637245,0.6466179771106412,-18.626029775025934,-0.13303821144315264,-0.0618408501408092,0.03385615,-0.042479485,0.7614027,1.4314156
6_50+kn+my_008.nd2 - C=1.tif,0,0,1.0,0.5045332475142046,0.36009077592329547,1.0519351192982414,0.8718613358797809,0.4317728678385417,0.0146484375,12.2348811055577,0.49114885313725165,-5.291341742174088,8.753513236799803,-0.0963857854723576,-2.4786474527134565,0.13554129,-0.085942,1.6087482,0.12625103
5_40+kn+my_004.nd2 - C=1.tif,0,0,0.8514851485148515,0.5156915838068182,0.5225830078125,0.9962627653601089,1.6425107271244335,0.43717041015625,0.00504150390625,63.180859084970166,0.8279404243417258,0.8358266017922146,33.72915160304147,-0.21755505645342144,-0.2869792526397552,1.6855614,0.6801033,-1.5231551,0.012895924
5_00+kn+my_001.nd2 - C=0.tif,0,0,1.0,0.7537175958806818,0.020663174715909092,1.0028756986574068,1.1055186151558511,0.7459716796875,0.0003153483072916667,3.1425895408496585,0.2876453175161717,0.5319861004636581,-0.8790865076546762,-0.00887534573234744,-0.01746850493110008,0.057345204,-0.018792454,0.1933134,1.6928568
5_00+kn+my_001.nd2 - C=1.tif,0,0,1.0,0.7149713689630682,0.03908469460227273,1.0474176930062562,0.6180534578439073,0.6674702962239584,0.0004679361979166667,318.94772722709683,0.41825824876982215,0.4912831614987321,93.07994112566865,-0.07194320912364521,-0.050246876654191974,0.045630336,-0.0061696507,0.27948427,1.7395515
5_32+kn+my_003.nd2 - C=0.tif,0,0,1.0,0.7551491477272727,0.025362881747159092,1.0065322284651075,0.8511729075204238,0.7442525227864584,0.0003865559895833333,0.47615130741919015,0.27269211323041714,0.49358855584108613,-0.0854693541936406,-0.010772569457019793,0.006436316076239429,0.19449727,0.16217737,-0.6168848,1.2724274
12_04+kn+noxlinktest_007.nd2 - C=0.tif,0,0,1.0,0.6352317116477273,0.3424904563210227,1.156310764035662,0.6815909740074264,0.5003662109375,0.0451904296875,42.74717190613368,0.44723220377094935,0.5893165096615026,-2.061504058323159,-0.07719688258175744,-0.07542453125105081,0.98723024,-0.34406692,1.5582386,0.030921426
12_04+kn+noxlinktest_007.nd2 - C=1.tif,0,0,0.04950495049504951,0.20341907848011365,0.6346102627840909,0.9062231890540183,1.0000100989291096,0.14862060546875,0.08594970703125,1.4552804906957761,1.254104354487277,-1.9409621684852485,-1.363634526947417,-0.0957183434075648,0.5956673425502763,0.98771095,-0.35036767,1.5583212,0.022089038
12_10+kn+noxlinktest_007.nd2 - C=0.tif,0,0,0.8571428571428571,0.5631048029119318,0.5046553178267046,0.8678078174158801,1.862516293013556,0.5450439453125,0.005137125651041667,24.442122527421063,0.47362204063369606,0.5467671213994164,-0.36399620275456,-2.674618593417888e-05,-0.06602920019281355,0.6771035,-0.18391585,1.5744381,0.035655443
11_51+kn+noxlinktest_005.nd2 - C=0.tif,0,0,1.0,0.7360331217447916,0.15651448567708334,1.0125120270328964,1.0741545116545117,0.7026468912760416,0.0018208821614583333,181.66647755748963,0.3549509342155565,0.49220162007721907,-148.73013439645507,0.0331204643936287,0.03190512023184583,0.8568703,0.24711582,0.40079758,0.24471281
12_25+kn+noxlinktest_008.nd2 - C=0.tif,0,0,1.0,0.6581143465909091,0.15735418146306818,1.0236916204520852,0.718728722559671,0.62689208984375,0.0015767415364583333,27.097998096517045,0.22977172649765862,0.47178760251445934,-15.517644707264395,-0.007468624730708889,-0.015376640797592794,0.3421204,-0.026301444,1.6945555,0.09435263
11_47+kn+noxlinktest_004.nd2 - C=0.tif,0,0,1.0,0.74097900390625,0.05135498046875,1.0033194733194732,1.021637608966376,0.73394775390625,0.0011393229166666667,195.9815493628945,0.23391893494821056,0.4575614020850062,102.91447594660974,-0.0017838557441554603,-0.03037128992511051,0.087595336,-0.11229835,0.6116945,1.3604206
12_19+kn+noxlinktest_008.nd2 - C=0.tif,0,0,1.0,0.6239790482954546,0.22603537819602273,0.9710509599241721,0.7942194050123157,0.61702880859375,0.0037841796875,28.144253677833937,0.2643467761690899,0.5002567645938317,1.3907373758754389,0.03119654772763239,0.0690515679384088,0.36011764,0.0047172904,1.6466461,0.081651725
9_03_M-M+kn_003.nd2 - C=0.tif,0,0,0.52,0.40604248046875,0.60887451171875,0.9235183706070288,1.1141607315942517,0.4075520833333333,0.012654622395833334,4.95310679978335,1.2375734727582173,-3.6488375857066524,2.4299214927825594,0.35743298434181525,-1.0702321543856876,0.41356543,-0.16385081,-1.7316794,0.12122188
9_07_M-M+kn_004.nd2 - C=0.tif,0,0,0.7864077669902912,0.5258345170454546,0.5503207120028409,1.2103850054487681,0.724688175736779,0.3789164225260417,0.009287516276041666,2.064375092054909,0.8718244767959495,1.0372595837348881,-0.570262157373755,-0.4847805971566482,4.509403061907723,0.04938334,-0.029318105,0.33940515,2.470326
8_57_M-M+kn_002.nd2 - C=0.tif,0,0,1.0,0.5567515980113636,0.26759477095170453,0.9319141536977681,1.1817730603361116,0.55537109375,0.0173828125,5.542324202941549,0.42543359406135384,0.5600215388521403,-4.623395220268027,-0.266899976888288,-2.7101456328374223,0.7760309,-0.6511823,-1.6705548,0.06201909
9_45_M-M+kn+my_001.nd2 - C=0.tif,0,0,1.0,0.6769797585227273,0.20625998757102273,1.0172801974162577,0.9376556897905969,0.6453145345052084,0.006174723307291667,0.710001466779433,0.3538474458055273,0.5852762874325944,-0.21481522169949252,-0.042453146821764765,-0.06085050562526817,0.039594688,-0.029158182,0.29476178,1.6977443
10_16_M-M+kn+my_006.nd2 - C=1.tif,0,0,0.8873239436619719,0.33887481689453125,0.5592269897460938,1.058787407784571,0.9215221553767307,0.2806854248046875,0.0592803955078125,5.297819306124862,1.0617634004805996,-3.169418377708498,1.4936248138846335,-0.05695847398238574,-0.8035778135554663,0.8171731,0.46764028,-1.2913696,0.04683065
